filename,year,label,set
test/1945-9/1946_131.jpg,1946.0,1945-9,test
train/1920-4/1920_706.jpg,1920.0,1920-4,train
train/1940-4/1942_94.jpg,1942.0,1940-4,train
test/1950-4/1954_259.jpg,1954.0,1950-4,test
train/1935-9/1939_136.jpg,1939.0,1935-9,train
test/1955-9/1958_851.jpg,1958.0,1955-9,test
train/1920-4/1920_1019.jpg,1920.0,1920-4,train
train/1950-4/1951_69.jpg,1951.0,1950-4,train
train/1940-4/1941_40.jpg,1941.0,1940-4,train
train/1915-9/1918_808.jpg,1918.0,1915-9,train
train/1935-9/1939_77.jpg,1939.0,1935-9,train
train/1905-9/1908_1064.jpg,1908.0,1905-9,train
train/1955-9/1956_550.jpg,1956.0,1955-9,train
test/1910-4/1911_1034.jpg,1911.0,1910-4,test
train/1920-4/1921_879.jpg,1921.0,1920-4,train
test/1935-9/1939_261.jpg,1939.0,1935-9,test
train/1940-4/1943_258.jpg,1943.0,1940-4,train
train/1920-4/1920_1006.jpg,1920.0,1920-4,train
train/1915-9/1918_806.jpg,1918.0,1915-9,train
train/1895-9/1899_204.jpg,1899.0,1895-9,train
test/1900-4/1900_258.jpg,1900.0,1900-4,test
train/1910-4/1910_660.jpg,1910.0,1910-4,train
train/1950-4/1951_299.jpg,1951.0,1950-4,train
train/1940-4/1941_935.jpg,1941.0,1940-4,train
train/1935-9/1937_667.jpg,1937.0,1935-9,train
test/1920-4/1921_878.jpg,1921.0,1920-4,test
train/1950-4/1954_452.jpg,1954.0,1950-4,train
train/1940-4/1942_982.jpg,1942.0,1940-4,train
train/1915-9/1917_544.jpg,1917.0,1915-9,train
test/1915-9/1918_796.jpg,1918.0,1915-9,test
train/1915-9/1915_791.jpg,1915.0,1915-9,train
train/1935-9/1939_524.jpg,1939.0,1935-9,train
test/1895-9/1898_353.jpg,1898.0,1895-9,test
train/1905-9/1905_593.jpg,1905.0,1905-9,train
test/1945-9/1947_478.jpg,1947.0,1945-9,test
train/1945-9/1948_23.jpg,1948.0,1945-9,train
train/1940-4/1942_1033.jpg,1942.0,1940-4,train
train/1910-4/1911_1051.jpg,1911.0,1910-4,train
train/1905-9/1905_750.jpg,1905.0,1905-9,train
train/1905-9/1906_717.jpg,1906.0,1905-9,train
train/1910-4/1913_529.jpg,1913.0,1910-4,train
train/1900-4/1902_347.jpg,1902.0,1900-4,train
train/1910-4/1913_1047.jpg,1913.0,1910-4,train
test/1860-4/1864_675.jpg,1864.0,1860-4,test
train/1935-9/1936_336.jpg,1936.0,1935-9,train
train/1910-4/1913_1145.jpg,1913.0,1910-4,train
test/1920-4/1920_781.jpg,1920.0,1920-4,test
train/1910-4/1910_608.jpg,1910.0,1910-4,train
test/1920-4/1923_962.jpg,1923.0,1920-4,test
train/1955-9/1956_833.jpg,1956.0,1955-9,train
test/1910-4/1910_647.jpg,1910.0,1910-4,test
train/1935-9/1938_971.jpg,1938.0,1935-9,train
train/1905-9/1909_575.jpg,1909.0,1905-9,train
train/1935-9/1937_446.jpg,1937.0,1935-9,train
test/1945-9/1949_119.jpg,1949.0,1945-9,test
train/1905-9/1905_346.jpg,1905.0,1905-9,train
train/1935-9/1937_374.jpg,1937.0,1935-9,train
train/1920-4/1920_826.jpg,1920.0,1920-4,train
test/1975-9/1978_607.jpg,1978.0,1975-9,test
train/1935-9/1936_394.jpg,1936.0,1935-9,train
train/1905-9/1907_859.jpg,1907.0,1905-9,train
train/1940-4/1942_903.jpg,1942.0,1940-4,train
train/1940-4/1940_43.jpg,1940.0,1940-4,train
test/1905-9/1909_583.jpg,1909.0,1905-9,test
train/1935-9/1936_124.jpg,1936.0,1935-9,train
train/1920-4/1923_549.jpg,1923.0,1920-4,train
train/1920-4/1923_394.jpg,1923.0,1920-4,train
test/1960-4/1960_35.jpg,1960.0,1960-4,test
train/1920-4/1920_298.jpg,1920.0,1920-4,train
train/1915-9/1917_828.jpg,1917.0,1915-9,train
test/1960-4/1963_91.jpg,1963.0,1960-4,test
train/1910-4/1913_384.jpg,1913.0,1910-4,train
train/1920-4/1920_398.jpg,1920.0,1920-4,train
train/1910-4/1914_1048.jpg,1914.0,1910-4,train
train/1940-4/1943_760.jpg,1943.0,1940-4,train
train/1900-4/1901_725.jpg,1901.0,1900-4,train
train/1895-9/1896_684.jpg,1896.0,1895-9,train
train/1920-4/1920_311.jpg,1920.0,1920-4,train
train/1940-4/1943_404.jpg,1943.0,1940-4,train
test/1900-4/1900_585.jpg,1900.0,1900-4,test
train/1940-4/1943_205.jpg,1943.0,1940-4,train
train/1910-4/1910_516.jpg,1910.0,1910-4,train
train/1925-9/1927_267.jpg,1927.0,1925-9,train
train/1940-4/1942_902.jpg,1942.0,1940-4,train
train/1905-9/1908_279.jpg,1908.0,1905-9,train
train/1960-4/1962_395.jpg,1962.0,1960-4,train
train/1940-4/1942_986.jpg,1942.0,1940-4,train
train/1925-9/1925_428.jpg,1925.0,1925-9,train
train/1905-9/1905_715.jpg,1905.0,1905-9,train
train/1910-4/1910_370.jpg,1910.0,1910-4,train
train/1905-9/1908_676.jpg,1908.0,1905-9,train
train/1940-4/1940_969.jpg,1940.0,1940-4,train
train/1905-9/1909_1031.jpg,1909.0,1905-9,train
test/1940-4/1940_119.jpg,1940.0,1940-4,test
train/1940-4/1941_491.jpg,1941.0,1940-4,train
train/1925-9/1929_35.jpg,1929.0,1925-9,train
train/1920-4/1920_740.jpg,1920.0,1920-4,train
test/1920-4/1923_591.jpg,1923.0,1920-4,test
train/1940-4/1942_213.jpg,1942.0,1940-4,train
train/1940-4/1943_251.jpg,1943.0,1940-4,train
train/1915-9/1915_290.jpg,1915.0,1915-9,train
train/1940-4/1940_33.jpg,1940.0,1940-4,train
train/1935-9/1939_1015.jpg,1939.0,1935-9,train
train/1900-4/1900_285.jpg,1900.0,1900-4,train
test/1905-9/1907_630.jpg,1907.0,1905-9,test
train/1910-4/1912_696.jpg,1912.0,1910-4,train
train/1905-9/1905_397.jpg,1905.0,1905-9,train
test/1860-4/1864_796.jpg,1864.0,1860-4,test
train/1905-9/1906_470.jpg,1906.0,1905-9,train
train/1860-4/1861_103.jpg,1861.0,1860-4,train
train/1915-9/1917_517.jpg,1917.0,1915-9,train
train/1920-4/1920_573.jpg,1920.0,1920-4,train
train/1940-4/1942_375.jpg,1942.0,1940-4,train
test/1940-4/1942_258.jpg,1942.0,1940-4,test
train/1910-4/1913_1124.jpg,1913.0,1910-4,train
train/1860-4/1864_665.jpg,1864.0,1860-4,train
train/1940-4/1942_165.jpg,1942.0,1940-4,train
test/1910-4/1910_628.jpg,1910.0,1910-4,test
train/1940-4/1943_274.jpg,1943.0,1940-4,train
train/1905-9/1908_1093.jpg,1908.0,1905-9,train
train/1915-9/1919_462.jpg,1919.0,1915-9,train
train/1910-4/1912_613.jpg,1912.0,1910-4,train
train/1940-4/1940_554.jpg,1940.0,1940-4,train
train/1940-4/1942_151.jpg,1942.0,1940-4,train
test/1920-4/1921_337.jpg,1921.0,1920-4,test
train/1915-9/1917_1011.jpg,1917.0,1915-9,train
train/1900-4/1903_593.jpg,1903.0,1900-4,train
train/1910-4/1911_917.jpg,1911.0,1910-4,train
train/1920-4/1924_293.jpg,1924.0,1920-4,train
test/1945-9/1945_371.jpg,1945.0,1945-9,test
train/1910-4/1910_637.jpg,1910.0,1910-4,train
train/1935-9/1939_918.jpg,1939.0,1935-9,train
train/1925-9/1925_247.jpg,1925.0,1925-9,train
train/1900-4/1900_116.jpg,1900.0,1900-4,train
train/1930-4/1933_699.jpg,1933.0,1930-4,train
train/1905-9/1908_3.jpg,1908.0,1905-9,train
test/1905-9/1905_51.jpg,1905.0,1905-9,test
train/1865-9/1865_455.jpg,1865.0,1865-9,train
train/1925-9/1928_341.jpg,1928.0,1925-9,train
train/1910-4/1911_207.jpg,1911.0,1910-4,train
test/1930-4/1930_716.jpg,1930.0,1930-4,test
train/1900-4/1901_129.jpg,1901.0,1900-4,train
train/1905-9/1905_443.jpg,1905.0,1905-9,train
train/1960-4/1963_820.jpg,1963.0,1960-4,train
train/1940-4/1942_561.jpg,1942.0,1940-4,train
test/1920-4/1924_336.jpg,1924.0,1920-4,test
train/1930-4/1932_42.jpg,1932.0,1930-4,train
train/1950-4/1953_448.jpg,1953.0,1950-4,train
train/1925-9/1928_274.jpg,1928.0,1925-9,train
train/1955-9/1955_89.jpg,1955.0,1955-9,train
train/1940-4/1941_8.jpg,1941.0,1940-4,train
train/1920-4/1924_597.jpg,1924.0,1920-4,train
train/1950-4/1954_662.jpg,1954.0,1950-4,train
test/1860-4/1863_1025.jpg,1863.0,1860-4,test
train/1910-4/1911_1101.jpg,1911.0,1910-4,train
train/1935-9/1938_182.jpg,1938.0,1935-9,train
train/1960-4/1962_119.jpg,1962.0,1960-4,train
train/1910-4/1913_871.jpg,1913.0,1910-4,train
train/1955-9/1956_477.jpg,1956.0,1955-9,train
train/1940-4/1940_12.jpg,1940.0,1940-4,train
train/1920-4/1922_53.jpg,1922.0,1920-4,train
train/1910-4/1911_779.jpg,1911.0,1910-4,train
train/1930-4/1933_358.jpg,1933.0,1930-4,train
test/1940-4/1943_293.jpg,1943.0,1940-4,test
train/1900-4/1900_425.jpg,1900.0,1900-4,train
train/1900-4/1904_216.jpg,1904.0,1900-4,train
train/1940-4/1941_132.jpg,1941.0,1940-4,train
train/1960-4/1964_676.jpg,1964.0,1960-4,train
test/1920-4/1920_999.jpg,1920.0,1920-4,test
train/1925-9/1925_279.jpg,1925.0,1925-9,train
train/1935-9/1938_538.jpg,1938.0,1935-9,train
test/1920-4/1922_258.jpg,1922.0,1920-4,test
